date,nav,scheme_code,scheme_name
10-03-2023,37.09000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-03-2023,37.37000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-03-2023,37.59000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-03-2023,37.56000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-03-2023,37.34000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-03-2023,37.23000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-03-2023,37.37000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-02-2023,37.07000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-02-2023,37.06000,120504,ICICI Pru Bluechip Fund - Direct - Growth
24-02-2023,37.30000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-02-2023,37.35000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-02-2023,37.42000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-02-2023,41.75000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-02-2023,41.92000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-02-2023,41.83000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-02-2023,41.97000,120504,ICICI Pru Bluechip Fund - Direct - Growth
15-02-2023,41.57000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-02-2023,41.32000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-02-2023,41.43000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-02-2023,42.05000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-02-2023,42.00000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-02-2023,41.80000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-02-2023,41.51000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-02-2023,41.43000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-02-2023,41.11000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-02-2023,41.00000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-02-2023,40.89000,120504,ICICI Pru Bluechip Fund - Direct - Growth
31-01-2023,40.73000,120504,ICICI Pru Bluechip Fund - Direct - Growth
30-01-2023,40.35000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-01-2023,40.16000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-01-2023,40.57000,120504,ICICI Pru Bluechip Fund - Direct - Growth
24-01-2023,40.93000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-01-2023,40.96000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-01-2023,40.86000,120504,ICICI Pru Bluechip Fund - Direct - Growth
19-01-2023,41.11000,120504,ICICI Pru Bluechip Fund - Direct - Growth
18-01-2023,41.10000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-01-2023,40.98000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-01-2023,40.98000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-01-2023,41.30000,120504,ICICI Pru Bluechip Fund - Direct - Growth
12-01-2023,41.28000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-01-2023,41.18000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-01-2023,41.34000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-01-2023,41.51000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-01-2023,41.22000,120504,ICICI Pru Bluechip Fund - Direct - Growth
05-01-2023,41.44000,120504,ICICI Pru Bluechip Fund - Direct - Growth
04-01-2023,41.59000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-01-2023,41.93000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-01-2023,41.83000,120504,ICICI Pru Bluechip Fund - Direct - Growth
30-12-2022,41.73000,120504,ICICI Pru Bluechip Fund - Direct - Growth
29-12-2022,41.69000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-12-2022,41.74000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-12-2022,41.73000,120504,ICICI Pru Bluechip Fund - Direct - Growth
26-12-2022,41.47000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-12-2022,40.81000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-12-2022,41.80000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-12-2022,42.09000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-12-2022,42.70000,120504,ICICI Pru Bluechip Fund - Direct - Growth
19-12-2022,42.78000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-12-2022,42.50000,120504,ICICI Pru Bluechip Fund - Direct - Growth
15-12-2022,43.02000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-12-2022,43.49000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-12-2022,43.21000,120504,ICICI Pru Bluechip Fund - Direct - Growth
12-12-2022,43.02000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-12-2022,42.95000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-12-2022,43.08000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-12-2022,42.95000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-12-2022,43.17000,120504,ICICI Pru Bluechip Fund - Direct - Growth
05-12-2022,43.38000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-12-2022,43.44000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-12-2022,43.25000,120504,ICICI Pru Bluechip Fund - Direct - Growth
30-11-2022,42.94000,120504,ICICI Pru Bluechip Fund - Direct - Growth
29-11-2022,42.68000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-11-2022,42.87000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-11-2022,42.65000,120504,ICICI Pru Bluechip Fund - Direct - Growth
24-11-2022,42.51000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-11-2022,42.32000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-11-2022,42.17000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-11-2022,42.11000,120504,ICICI Pru Bluechip Fund - Direct - Growth
18-11-2022,42.18000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-11-2022,42.38000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-11-2022,42.58000,120504,ICICI Pru Bluechip Fund - Direct - Growth
15-11-2022,42.78000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-11-2022,42.75000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-11-2022,42.83000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-11-2022,42.87000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-11-2022,43.18000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-11-2022,43.29000,120504,ICICI Pru Bluechip Fund - Direct - Growth
04-11-2022,43.11000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-11-2022,43.23000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-11-2022,43.34000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-11-2022,43.30000,120504,ICICI Pru Bluechip Fund - Direct - Growth
31-10-2022,42.90000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-10-2022,42.27000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-10-2022,42.62000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-10-2022,42.56000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-10-2022,42.47000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-10-2022,42.68000,120504,ICICI Pru Bluechip Fund - Direct - Growth
19-10-2022,42.79000,120504,ICICI Pru Bluechip Fund - Direct - Growth
18-10-2022,42.74000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-10-2022,42.43000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-10-2022,42.31000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-10-2022,42.28000,120504,ICICI Pru Bluechip Fund - Direct - Growth
12-10-2022,42.63000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-10-2022,42.37000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-10-2022,42.85000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-10-2022,43.17000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-10-2022,43.25000,120504,ICICI Pru Bluechip Fund - Direct - Growth
04-10-2022,42.95000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-10-2022,42.18000,120504,ICICI Pru Bluechip Fund - Direct - Growth
30-09-2022,42.75000,120504,ICICI Pru Bluechip Fund - Direct - Growth
29-09-2022,42.21000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-09-2022,42.12000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-09-2022,42.19000,120504,ICICI Pru Bluechip Fund - Direct - Growth
26-09-2022,42.13000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-09-2022,42.96000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-09-2022,43.80000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-09-2022,43.67000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-09-2022,43.90000,120504,ICICI Pru Bluechip Fund - Direct - Growth
19-09-2022,43.29000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-09-2022,43.28000,120504,ICICI Pru Bluechip Fund - Direct - Growth
15-09-2022,44.37000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-09-2022,44.25000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-09-2022,44.41000,120504,ICICI Pru Bluechip Fund - Direct - Growth
12-09-2022,44.27000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-09-2022,43.99000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-09-2022,43.81000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-09-2022,43.60000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-09-2022,43.36000,120504,ICICI Pru Bluechip Fund - Direct - Growth
05-09-2022,43.31000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-09-2022,43.13000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-09-2022,43.26000,120504,ICICI Pru Bluechip Fund - Direct - Growth
30-08-2022,43.20000,120504,ICICI Pru Bluechip Fund - Direct - Growth
29-08-2022,42.44000,120504,ICICI Pru Bluechip Fund - Direct - Growth
26-08-2022,42.89000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-08-2022,42.76000,120504,ICICI Pru Bluechip Fund - Direct - Growth
24-08-2022,42.73000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-08-2022,42.49000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-08-2022,42.21000,120504,ICICI Pru Bluechip Fund - Direct - Growth
19-08-2022,42.90000,120504,ICICI Pru Bluechip Fund - Direct - Growth
18-08-2022,43.38000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-08-2022,43.37000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-08-2022,43.20000,120504,ICICI Pru Bluechip Fund - Direct - Growth
12-08-2022,42.79000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-08-2022,42.58000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-08-2022,42.14000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-08-2022,42.25000,120504,ICICI Pru Bluechip Fund - Direct - Growth
05-08-2022,42.15000,120504,ICICI Pru Bluechip Fund - Direct - Growth
04-08-2022,42.05000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-08-2022,41.87000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-08-2022,41.92000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-08-2022,41.92000,120504,ICICI Pru Bluechip Fund - Direct - Growth
29-07-2022,41.44000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-07-2022,40.88000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-07-2022,40.38000,120504,ICICI Pru Bluechip Fund - Direct - Growth
26-07-2022,40.01000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-07-2022,40.43000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-07-2022,40.34000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-07-2022,40.26000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-07-2022,39.77000,120504,ICICI Pru Bluechip Fund - Direct - Growth
19-07-2022,39.68000,120504,ICICI Pru Bluechip Fund - Direct - Growth
18-07-2022,39.59000,120504,ICICI Pru Bluechip Fund - Direct - Growth
15-07-2022,39.12000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-07-2022,38.80000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-07-2022,38.98000,120504,ICICI Pru Bluechip Fund - Direct - Growth
12-07-2022,38.89000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-07-2022,39.18000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-07-2022,38.97000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-07-2022,38.87000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-07-2022,38.54000,120504,ICICI Pru Bluechip Fund - Direct - Growth
05-07-2022,37.90000,120504,ICICI Pru Bluechip Fund - Direct - Growth
04-07-2022,37.88000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-07-2022,37.43000,120504,ICICI Pru Bluechip Fund - Direct - Growth
30-06-2022,37.21000,120504,ICICI Pru Bluechip Fund - Direct - Growth
29-06-2022,37.53000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-06-2022,37.52000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-06-2022,37.49000,120504,ICICI Pru Bluechip Fund - Direct - Growth
24-06-2022,37.13000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-06-2022,36.77000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-06-2022,36.27000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-06-2022,36.74000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-06-2022,36.17000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-06-2022,36.35000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-06-2022,36.58000,120504,ICICI Pru Bluechip Fund - Direct - Growth
15-06-2022,37.22000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-06-2022,36.98000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-06-2022,37.07000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-06-2022,37.93000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-06-2022,38.32000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-06-2022,38.14000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-06-2022,38.25000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-06-2022,38.61000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-06-2022,38.75000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-06-2022,39.22000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-06-2022,39.24000,120504,ICICI Pru Bluechip Fund - Direct - Growth
31-05-2022,39.21000,120504,ICICI Pru Bluechip Fund - Direct - Growth
30-05-2022,39.01000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-05-2022,38.13000,120504,ICICI Pru Bluechip Fund - Direct - Growth
26-05-2022,37.53000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-05-2022,37.27000,120504,ICICI Pru Bluechip Fund - Direct - Growth
24-05-2022,37.96000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-05-2022,38.17000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-05-2022,38.15000,120504,ICICI Pru Bluechip Fund - Direct - Growth
19-05-2022,37.64000,120504,ICICI Pru Bluechip Fund - Direct - Growth
18-05-2022,38.56000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-05-2022,38.49000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-05-2022,37.61000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-05-2022,37.26000,120504,ICICI Pru Bluechip Fund - Direct - Growth
12-05-2022,37.13000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-05-2022,37.74000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-05-2022,37.90000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-05-2022,38.57000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-05-2022,39.12000,120504,ICICI Pru Bluechip Fund - Direct - Growth
05-05-2022,40.15000,120504,ICICI Pru Bluechip Fund - Direct - Growth
04-05-2022,40.05000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-05-2022,40.85000,120504,ICICI Pru Bluechip Fund - Direct - Growth
29-04-2022,41.06000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-04-2022,41.25000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-04-2022,40.93000,120504,ICICI Pru Bluechip Fund - Direct - Growth
26-04-2022,41.33000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-04-2022,40.85000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-04-2022,41.41000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-04-2022,41.53000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-04-2022,41.18000,120504,ICICI Pru Bluechip Fund - Direct - Growth
19-04-2022,41.15000,120504,ICICI Pru Bluechip Fund - Direct - Growth
18-04-2022,41.45000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-04-2022,42.02000,120504,ICICI Pru Bluechip Fund - Direct - Growth
12-04-2022,42.13000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-04-2022,42.65000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-04-2022,42.64000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-04-2022,42.30000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-04-2022,42.64000,120504,ICICI Pru Bluechip Fund - Direct - Growth
05-04-2022,42.71000,120504,ICICI Pru Bluechip Fund - Direct - Growth
04-04-2022,42.29000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-04-2022,41.88000,120504,ICICI Pru Bluechip Fund - Direct - Growth
31-03-2022,41.91000,120504,ICICI Pru Bluechip Fund - Direct - Growth
30-03-2022,41.91000,120504,ICICI Pru Bluechip Fund - Direct - Growth
29-03-2022,41.47000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-03-2022,41.17000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-03-2022,41.16000,120504,ICICI Pru Bluechip Fund - Direct - Growth
24-03-2022,41.28000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-03-2022,41.24000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-03-2022,41.09000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-03-2022,41.03000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-03-2022,41.27000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-03-2022,40.71000,120504,ICICI Pru Bluechip Fund - Direct - Growth
15-03-2022,40.08000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-03-2022,40.37000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-03-2022,40.17000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-03-2022,39.88000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-03-2022,39.48000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-03-2022,38.88000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-03-2022,38.43000,120504,ICICI Pru Bluechip Fund - Direct - Growth
04-03-2022,39.24000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-03-2022,39.84000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-03-2022,40.06000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-02-2022,40.45000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-02-2022,44.07000,120504,ICICI Pru Bluechip Fund - Direct - Growth
24-02-2022,42.58000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-02-2022,44.41000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-02-2022,44.29000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-02-2022,44.34000,120504,ICICI Pru Bluechip Fund - Direct - Growth
18-02-2022,44.52000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-02-2022,44.81000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-02-2022,44.90000,120504,ICICI Pru Bluechip Fund - Direct - Growth
15-02-2022,45.10000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-02-2022,44.00000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-02-2022,45.32000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-02-2022,46.30000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-02-2022,46.26000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-02-2022,45.69000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-02-2022,46.02000,120504,ICICI Pru Bluechip Fund - Direct - Growth
04-02-2022,46.58000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-02-2022,46.58000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-02-2022,47.09000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-02-2022,46.76000,120504,ICICI Pru Bluechip Fund - Direct - Growth
31-01-2022,46.24000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-01-2022,45.48000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-01-2022,44.96000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-01-2022,45.93000,120504,ICICI Pru Bluechip Fund - Direct - Growth
24-01-2022,45.85000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-01-2022,47.49000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-01-2022,48.31000,120504,ICICI Pru Bluechip Fund - Direct - Growth
19-01-2022,48.15000,120504,ICICI Pru Bluechip Fund - Direct - Growth
18-01-2022,48.35000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-01-2022,49.14000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-01-2022,49.00000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-01-2022,49.08000,120504,ICICI Pru Bluechip Fund - Direct - Growth
12-01-2022,48.96000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-01-2022,48.63000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-01-2022,48.46000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-01-2022,48.48000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-01-2022,48.30000,120504,ICICI Pru Bluechip Fund - Direct - Growth
05-01-2022,48.42000,120504,ICICI Pru Bluechip Fund - Direct - Growth
04-01-2022,48.41000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-01-2022,48.23000,120504,ICICI Pru Bluechip Fund - Direct - Growth
31-12-2021,47.69000,120504,ICICI Pru Bluechip Fund - Direct - Growth
30-12-2021,47.07000,120504,ICICI Pru Bluechip Fund - Direct - Growth
29-12-2021,46.95000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-12-2021,46.93000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-12-2021,46.46000,120504,ICICI Pru Bluechip Fund - Direct - Growth
24-12-2021,46.37000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-12-2021,46.59000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-12-2021,46.30000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-12-2021,45.71000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-12-2021,45.19000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-12-2021,46.75000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-12-2021,47.45000,120504,ICICI Pru Bluechip Fund - Direct - Growth
15-12-2021,47.55000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-12-2021,47.83000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-12-2021,47.98000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-12-2021,48.03000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-12-2021,47.86000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-12-2021,47.77000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-12-2021,47.12000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-12-2021,46.50000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-12-2021,47.26000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-12-2021,47.53000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-12-2021,46.99000,120504,ICICI Pru Bluechip Fund - Direct - Growth
30-11-2021,46.76000,120504,ICICI Pru Bluechip Fund - Direct - Growth
29-11-2021,46.54000,120504,ICICI Pru Bluechip Fund - Direct - Growth
26-11-2021,46.69000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-11-2021,48.11000,120504,ICICI Pru Bluechip Fund - Direct - Growth
24-11-2021,47.87000,120504,ICICI Pru Bluechip Fund - Direct - Growth
23-11-2021,48.13000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-11-2021,47.61000,120504,ICICI Pru Bluechip Fund - Direct - Growth
18-11-2021,48.97000,120504,ICICI Pru Bluechip Fund - Direct - Growth
17-11-2021,49.63000,120504,ICICI Pru Bluechip Fund - Direct - Growth
16-11-2021,49.61000,120504,ICICI Pru Bluechip Fund - Direct - Growth
15-11-2021,49.69000,120504,ICICI Pru Bluechip Fund - Direct - Growth
12-11-2021,49.46000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-11-2021,49.19000,120504,ICICI Pru Bluechip Fund - Direct - Growth
10-11-2021,49.34000,120504,ICICI Pru Bluechip Fund - Direct - Growth
09-11-2021,49.26000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-11-2021,48.93000,120504,ICICI Pru Bluechip Fund - Direct - Growth
03-11-2021,48.19000,120504,ICICI Pru Bluechip Fund - Direct - Growth
02-11-2021,48.23000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-11-2021,48.13000,120504,ICICI Pru Bluechip Fund - Direct - Growth
29-10-2021,47.48000,120504,ICICI Pru Bluechip Fund - Direct - Growth
28-10-2021,47.37000,120504,ICICI Pru Bluechip Fund - Direct - Growth
27-10-2021,47.77000,120504,ICICI Pru Bluechip Fund - Direct - Growth
26-10-2021,47.63000,120504,ICICI Pru Bluechip Fund - Direct - Growth
25-10-2021,46.95000,120504,ICICI Pru Bluechip Fund - Direct - Growth
22-10-2021,47.48000,120504,ICICI Pru Bluechip Fund - Direct - Growth
21-10-2021,47.95000,120504,ICICI Pru Bluechip Fund - Direct - Growth
20-10-2021,48.46000,120504,ICICI Pru Bluechip Fund - Direct - Growth
19-10-2021,49.39000,120504,ICICI Pru Bluechip Fund - Direct - Growth
18-10-2021,49.90000,120504,ICICI Pru Bluechip Fund - Direct - Growth
14-10-2021,49.72000,120504,ICICI Pru Bluechip Fund - Direct - Growth
13-10-2021,49.13000,120504,ICICI Pru Bluechip Fund - Direct - Growth
12-10-2021,48.38000,120504,ICICI Pru Bluechip Fund - Direct - Growth
11-10-2021,48.26000,120504,ICICI Pru Bluechip Fund - Direct - Growth
08-10-2021,48.19000,120504,ICICI Pru Bluechip Fund - Direct - Growth
07-10-2021,48.00000,120504,ICICI Pru Bluechip Fund - Direct - Growth
06-10-2021,47.08000,120504,ICICI Pru Bluechip Fund - Direct - Growth
05-10-2021,47.42000,120504,ICICI Pru Bluechip Fund - Direct - Growth
04-10-2021,47.18000,120504,ICICI Pru Bluechip Fund - Direct - Growth
01-10-2021,46.59000,120504,ICICI Pru Bluechip Fund - Direct - Growth
30-09-2021,46.69000,120504,ICICI Pru Bluechip Fund - Direct - Growth
