date,nav,scheme_code,scheme_name
27-03-2023,114.17450,119552,SBI Bluechip Fund - Direct Plan - Growth
24-03-2023,114.10450,119552,SBI Bluechip Fund - Direct Plan - Growth
23-03-2023,114.08700,119552,SBI Bluechip Fund - Direct Plan - Growth
21-03-2023,114.00250,119552,SBI Bluechip Fund - Direct Plan - Growth
20-03-2023,113.97130,119552,SBI Bluechip Fund - Direct Plan - Growth
17-03-2023,113.85290,119552,SBI Bluechip Fund - Direct Plan - Growth
16-03-2023,113.81370,119552,SBI Bluechip Fund - Direct Plan - Growth
15-03-2023,113.82760,119552,SBI Bluechip Fund - Direct Plan - Growth
14-03-2023,113.80340,119552,SBI Bluechip Fund - Direct Plan - Growth
13-03-2023,113.74700,119552,SBI Bluechip Fund - Direct Plan - Growth
10-03-2023,113.58360,119552,SBI Bluechip Fund - Direct Plan - Growth
09-03-2023,113.54640,119552,SBI Bluechip Fund - Direct Plan - Growth
08-03-2023,113.51460,119552,SBI Bluechip Fund - Direct Plan - Growth
06-03-2023,113.53640,119552,SBI Bluechip Fund - Direct Plan - Growth
03-03-2023,113.49090,119552,SBI Bluechip Fund - Direct Plan - Growth
02-03-2023,113.44900,119552,SBI Bluechip Fund - Direct Plan - Growth
01-03-2023,113.43140,119552,SBI Bluechip Fund - Direct Plan - Growth
28-02-2023,113.44610,119552,SBI Bluechip Fund - Direct Plan - Growth
27-02-2023,113.43560,119552,SBI Bluechip Fund - Direct Plan - Growth
24-02-2023,113.90310,119552,SBI Bluechip Fund - Direct Plan - Growth
23-02-2023,113.88810,119552,SBI Bluechip Fund - Direct Plan - Growth
22-02-2023,113.85980,119552,SBI Bluechip Fund - Direct Plan - Growth
21-02-2023,113.89770,119552,SBI Bluechip Fund - Direct Plan - Growth
20-02-2023,113.85580,119552,SBI Bluechip Fund - Direct Plan - Growth
17-02-2023,113.76670,119552,SBI Bluechip Fund - Direct Plan - Growth
16-02-2023,113.79990,119552,SBI Bluechip Fund - Direct Plan - Growth
15-02-2023,113.76730,119552,SBI Bluechip Fund - Direct Plan - Growth
14-02-2023,113.72050,119552,SBI Bluechip Fund - Direct Plan - Growth
13-02-2023,113.75650,119552,SBI Bluechip Fund - Direct Plan - Growth
10-02-2023,113.71340,119552,SBI Bluechip Fund - Direct Plan - Growth
09-02-2023,113.71700,119552,SBI Bluechip Fund - Direct Plan - Growth
08-02-2023,113.71970,119552,SBI Bluechip Fund - Direct Plan - Growth
07-02-2023,113.75650,119552,SBI Bluechip Fund - Direct Plan - Growth
06-02-2023,113.73950,119552,SBI Bluechip Fund - Direct Plan - Growth
03-02-2023,113.71470,119552,SBI Bluechip Fund - Direct Plan - Growth
02-02-2023,113.68990,119552,SBI Bluechip Fund - Direct Plan - Growth
01-02-2023,113.65480,119552,SBI Bluechip Fund - Direct Plan - Growth
31-01-2023,113.53290,119552,SBI Bluechip Fund - Direct Plan - Growth
30-01-2023,113.46980,119552,SBI Bluechip Fund - Direct Plan - Growth
27-01-2023,113.91880,119552,SBI Bluechip Fund - Direct Plan - Growth
25-01-2023,113.93700,119552,SBI Bluechip Fund - Direct Plan - Growth
24-01-2023,113.94050,119552,SBI Bluechip Fund - Direct Plan - Growth
23-01-2023,113.92040,119552,SBI Bluechip Fund - Direct Plan - Growth
20-01-2023,113.87150,119552,SBI Bluechip Fund - Direct Plan - Growth
19-01-2023,113.89690,119552,SBI Bluechip Fund - Direct Plan - Growth
18-01-2023,113.86680,119552,SBI Bluechip Fund - Direct Plan - Growth
17-01-2023,113.84670,119552,SBI Bluechip Fund - Direct Plan - Growth
16-01-2023,113.83070,119552,SBI Bluechip Fund - Direct Plan - Growth
13-01-2023,113.77800,119552,SBI Bluechip Fund - Direct Plan - Growth
12-01-2023,113.74800,119552,SBI Bluechip Fund - Direct Plan - Growth
11-01-2023,113.69870,119552,SBI Bluechip Fund - Direct Plan - Growth
10-01-2023,113.67010,119552,SBI Bluechip Fund - Direct Plan - Growth
09-01-2023,113.64720,119552,SBI Bluechip Fund - Direct Plan - Growth
06-01-2023,113.54740,119552,SBI Bluechip Fund - Direct Plan - Growth
05-01-2023,113.56510,119552,SBI Bluechip Fund - Direct Plan - Growth
04-01-2023,113.55020,119552,SBI Bluechip Fund - Direct Plan - Growth
03-01-2023,113.55100,119552,SBI Bluechip Fund - Direct Plan - Growth
02-01-2023,113.51470,119552,SBI Bluechip Fund - Direct Plan - Growth
30-12-2022,114.03960,119552,SBI Bluechip Fund - Direct Plan - Growth
29-12-2022,114.01320,119552,SBI Bluechip Fund - Direct Plan - Growth
28-12-2022,114.00680,119552,SBI Bluechip Fund - Direct Plan - Growth
27-12-2022,113.98570,119552,SBI Bluechip Fund - Direct Plan - Growth
26-12-2022,113.94180,119552,SBI Bluechip Fund - Direct Plan - Growth
23-12-2022,113.92000,119552,SBI Bluechip Fund - Direct Plan - Growth
22-12-2022,113.89980,119552,SBI Bluechip Fund - Direct Plan - Growth
21-12-2022,113.89360,119552,SBI Bluechip Fund - Direct Plan - Growth
20-12-2022,113.92300,119552,SBI Bluechip Fund - Direct Plan - Growth
19-12-2022,113.89290,119552,SBI Bluechip Fund - Direct Plan - Growth
16-12-2022,113.85390,119552,SBI Bluechip Fund - Direct Plan - Growth
15-12-2022,113.84020,119552,SBI Bluechip Fund - Direct Plan - Growth
14-12-2022,113.85620,119552,SBI Bluechip Fund - Direct Plan - Growth
13-12-2022,113.79270,119552,SBI Bluechip Fund - Direct Plan - Growth
12-12-2022,113.76440,119552,SBI Bluechip Fund - Direct Plan - Growth
09-12-2022,113.68600,119552,SBI Bluechip Fund - Direct Plan - Growth
08-12-2022,113.67710,119552,SBI Bluechip Fund - Direct Plan - Growth
07-12-2022,113.65260,119552,SBI Bluechip Fund - Direct Plan - Growth
06-12-2022,113.67490,119552,SBI Bluechip Fund - Direct Plan - Growth
05-12-2022,113.64720,119552,SBI Bluechip Fund - Direct Plan - Growth
02-12-2022,113.59350,119552,SBI Bluechip Fund - Direct Plan - Growth
01-12-2022,113.57710,119552,SBI Bluechip Fund - Direct Plan - Growth
30-11-2022,113.52470,119552,SBI Bluechip Fund - Direct Plan - Growth
29-11-2022,113.47920,119552,SBI Bluechip Fund - Direct Plan - Growth
28-11-2022,113.48540,119552,SBI Bluechip Fund - Direct Plan - Growth
25-11-2022,113.86860,119552,SBI Bluechip Fund - Direct Plan - Growth
24-11-2022,113.84920,119552,SBI Bluechip Fund - Direct Plan - Growth
23-11-2022,113.79760,119552,SBI Bluechip Fund - Direct Plan - Growth
22-11-2022,113.79510,119552,SBI Bluechip Fund - Direct Plan - Growth
21-11-2022,113.75630,119552,SBI Bluechip Fund - Direct Plan - Growth
18-11-2022,113.70620,119552,SBI Bluechip Fund - Direct Plan - Growth
17-11-2022,113.68710,119552,SBI Bluechip Fund - Direct Plan - Growth
16-11-2022,113.65740,119552,SBI Bluechip Fund - Direct Plan - Growth
15-11-2022,113.66010,119552,SBI Bluechip Fund - Direct Plan - Growth
14-11-2022,113.60760,119552,SBI Bluechip Fund - Direct Plan - Growth
11-11-2022,113.55610,119552,SBI Bluechip Fund - Direct Plan - Growth
10-11-2022,113.46520,119552,SBI Bluechip Fund - Direct Plan - Growth
09-11-2022,113.39530,119552,SBI Bluechip Fund - Direct Plan - Growth
07-11-2022,113.29520,119552,SBI Bluechip Fund - Direct Plan - Growth
04-11-2022,113.23590,119552,SBI Bluechip Fund - Direct Plan - Growth
03-11-2022,113.22250,119552,SBI Bluechip Fund - Direct Plan - Growth
02-11-2022,113.23170,119552,SBI Bluechip Fund - Direct Plan - Growth
01-11-2022,113.20930,119552,SBI Bluechip Fund - Direct Plan - Growth
31-10-2022,113.19980,119552,SBI Bluechip Fund - Direct Plan - Growth
28-10-2022,113.61470,119552,SBI Bluechip Fund - Direct Plan - Growth
27-10-2022,113.63720,119552,SBI Bluechip Fund - Direct Plan - Growth
25-10-2022,113.50700,119552,SBI Bluechip Fund - Direct Plan - Growth
21-10-2022,113.35110,119552,SBI Bluechip Fund - Direct Plan - Growth
20-10-2022,113.36260,119552,SBI Bluechip Fund - Direct Plan - Growth
19-10-2022,113.38520,119552,SBI Bluechip Fund - Direct Plan - Growth
18-10-2022,113.36360,119552,SBI Bluechip Fund - Direct Plan - Growth
17-10-2022,113.32860,119552,SBI Bluechip Fund - Direct Plan - Growth
14-10-2022,113.16810,119552,SBI Bluechip Fund - Direct Plan - Growth
13-10-2022,113.18910,119552,SBI Bluechip Fund - Direct Plan - Growth
12-10-2022,113.18480,119552,SBI Bluechip Fund - Direct Plan - Growth
11-10-2022,113.15720,119552,SBI Bluechip Fund - Direct Plan - Growth
10-10-2022,113.20100,119552,SBI Bluechip Fund - Direct Plan - Growth
07-10-2022,113.21960,119552,SBI Bluechip Fund - Direct Plan - Growth
06-10-2022,113.26900,119552,SBI Bluechip Fund - Direct Plan - Growth
04-10-2022,113.26710,119552,SBI Bluechip Fund - Direct Plan - Growth
03-10-2022,113.20400,119552,SBI Bluechip Fund - Direct Plan - Growth
30-09-2022,113.66060,119552,SBI Bluechip Fund - Direct Plan - Growth
29-09-2022,113.57510,119552,SBI Bluechip Fund - Direct Plan - Growth
28-09-2022,113.50440,119552,SBI Bluechip Fund - Direct Plan - Growth
27-09-2022,113.51400,119552,SBI Bluechip Fund - Direct Plan - Growth
26-09-2022,113.53630,119552,SBI Bluechip Fund - Direct Plan - Growth
23-09-2022,113.48820,119552,SBI Bluechip Fund - Direct Plan - Growth
22-09-2022,113.61770,119552,SBI Bluechip Fund - Direct Plan - Growth
21-09-2022,113.67330,119552,SBI Bluechip Fund - Direct Plan - Growth
20-09-2022,113.69120,119552,SBI Bluechip Fund - Direct Plan - Growth
19-09-2022,113.74530,119552,SBI Bluechip Fund - Direct Plan - Growth
16-09-2022,113.72800,119552,SBI Bluechip Fund - Direct Plan - Growth
15-09-2022,113.78110,119552,SBI Bluechip Fund - Direct Plan - Growth
14-09-2022,113.83860,119552,SBI Bluechip Fund - Direct Plan - Growth
13-09-2022,113.87680,119552,SBI Bluechip Fund - Direct Plan - Growth
12-09-2022,113.82950,119552,SBI Bluechip Fund - Direct Plan - Growth
09-09-2022,113.78450,119552,SBI Bluechip Fund - Direct Plan - Growth
08-09-2022,113.77260,119552,SBI Bluechip Fund - Direct Plan - Growth
07-09-2022,113.73810,119552,SBI Bluechip Fund - Direct Plan - Growth
06-09-2022,113.69660,119552,SBI Bluechip Fund - Direct Plan - Growth
05-09-2022,113.68600,119552,SBI Bluechip Fund - Direct Plan - Growth
02-09-2022,113.63430,119552,SBI Bluechip Fund - Direct Plan - Growth
01-09-2022,113.60990,119552,SBI Bluechip Fund - Direct Plan - Growth
30-08-2022,113.56330,119552,SBI Bluechip Fund - Direct Plan - Growth
29-08-2022,113.54930,119552,SBI Bluechip Fund - Direct Plan - Growth
26-08-2022,113.87490,119552,SBI Bluechip Fund - Direct Plan - Growth
25-08-2022,113.82450,119552,SBI Bluechip Fund - Direct Plan - Growth
24-08-2022,113.84230,119552,SBI Bluechip Fund - Direct Plan - Growth
23-08-2022,113.80020,119552,SBI Bluechip Fund - Direct Plan - Growth
22-08-2022,113.79710,119552,SBI Bluechip Fund - Direct Plan - Growth
19-08-2022,113.74420,119552,SBI Bluechip Fund - Direct Plan - Growth
18-08-2022,113.75160,119552,SBI Bluechip Fund - Direct Plan - Growth
17-08-2022,113.74640,119552,SBI Bluechip Fund - Direct Plan - Growth
12-08-2022,113.55430,119552,SBI Bluechip Fund - Direct Plan - Growth
11-08-2022,113.54520,119552,SBI Bluechip Fund - Direct Plan - Growth
10-08-2022,113.47400,119552,SBI Bluechip Fund - Direct Plan - Growth
08-08-2022,113.36710,119552,SBI Bluechip Fund - Direct Plan - Growth
05-08-2022,113.31850,119552,SBI Bluechip Fund - Direct Plan - Growth
04-08-2022,113.44320,119552,SBI Bluechip Fund - Direct Plan - Growth
03-08-2022,113.36270,119552,SBI Bluechip Fund - Direct Plan - Growth
02-08-2022,113.41540,119552,SBI Bluechip Fund - Direct Plan - Growth
01-08-2022,113.33270,119552,SBI Bluechip Fund - Direct Plan - Growth
29-07-2022,113.69600,119552,SBI Bluechip Fund - Direct Plan - Growth
28-07-2022,113.63360,119552,SBI Bluechip Fund - Direct Plan - Growth
27-07-2022,113.61310,119552,SBI Bluechip Fund - Direct Plan - Growth
26-07-2022,113.59890,119552,SBI Bluechip Fund - Direct Plan - Growth
25-07-2022,113.59670,119552,SBI Bluechip Fund - Direct Plan - Growth
22-07-2022,113.52250,119552,SBI Bluechip Fund - Direct Plan - Growth
21-07-2022,113.51740,119552,SBI Bluechip Fund - Direct Plan - Growth
20-07-2022,113.50700,119552,SBI Bluechip Fund - Direct Plan - Growth
19-07-2022,113.47390,119552,SBI Bluechip Fund - Direct Plan - Growth
18-07-2022,113.46150,119552,SBI Bluechip Fund - Direct Plan - Growth
15-07-2022,113.44870,119552,SBI Bluechip Fund - Direct Plan - Growth
14-07-2022,113.44860,119552,SBI Bluechip Fund - Direct Plan - Growth
13-07-2022,113.44160,119552,SBI Bluechip Fund - Direct Plan - Growth
12-07-2022,113.37710,119552,SBI Bluechip Fund - Direct Plan - Growth
11-07-2022,113.33700,119552,SBI Bluechip Fund - Direct Plan - Growth
08-07-2022,113.33740,119552,SBI Bluechip Fund - Direct Plan - Growth
07-07-2022,113.37150,119552,SBI Bluechip Fund - Direct Plan - Growth
06-07-2022,113.37410,119552,SBI Bluechip Fund - Direct Plan - Growth
05-07-2022,113.19240,119552,SBI Bluechip Fund - Direct Plan - Growth
04-07-2022,113.14010,119552,SBI Bluechip Fund - Direct Plan - Growth
01-07-2022,113.04140,119552,SBI Bluechip Fund - Direct Plan - Growth
30-06-2022,112.95950,119552,SBI Bluechip Fund - Direct Plan - Growth
29-06-2022,112.92300,119552,SBI Bluechip Fund - Direct Plan - Growth
28-06-2022,112.91360,119552,SBI Bluechip Fund - Direct Plan - Growth
27-06-2022,112.91630,119552,SBI Bluechip Fund - Direct Plan - Growth
24-06-2022,113.20420,119552,SBI Bluechip Fund - Direct Plan - Growth
23-06-2022,113.21870,119552,SBI Bluechip Fund - Direct Plan - Growth
22-06-2022,113.18220,119552,SBI Bluechip Fund - Direct Plan - Growth
21-06-2022,113.16350,119552,SBI Bluechip Fund - Direct Plan - Growth
20-06-2022,113.14000,119552,SBI Bluechip Fund - Direct Plan - Growth
17-06-2022,112.98410,119552,SBI Bluechip Fund - Direct Plan - Growth
16-06-2022,112.97730,119552,SBI Bluechip Fund - Direct Plan - Growth
15-06-2022,112.98160,119552,SBI Bluechip Fund - Direct Plan - Growth
14-06-2022,112.98880,119552,SBI Bluechip Fund - Direct Plan - Growth
13-06-2022,113.00440,119552,SBI Bluechip Fund - Direct Plan - Growth
10-06-2022,113.09110,119552,SBI Bluechip Fund - Direct Plan - Growth
09-06-2022,113.05480,119552,SBI Bluechip Fund - Direct Plan - Growth
08-06-2022,112.99610,119552,SBI Bluechip Fund - Direct Plan - Growth
07-06-2022,112.86070,119552,SBI Bluechip Fund - Direct Plan - Growth
06-06-2022,112.93570,119552,SBI Bluechip Fund - Direct Plan - Growth
03-06-2022,112.95260,119552,SBI Bluechip Fund - Direct Plan - Growth
02-06-2022,112.98480,119552,SBI Bluechip Fund - Direct Plan - Growth
01-06-2022,112.95770,119552,SBI Bluechip Fund - Direct Plan - Growth
31-05-2022,113.08630,119552,SBI Bluechip Fund - Direct Plan - Growth
30-05-2022,113.02260,119552,SBI Bluechip Fund - Direct Plan - Growth
27-05-2022,113.38650,119552,SBI Bluechip Fund - Direct Plan - Growth
26-05-2022,113.37410,119552,SBI Bluechip Fund - Direct Plan - Growth
25-05-2022,113.34990,119552,SBI Bluechip Fund - Direct Plan - Growth
24-05-2022,113.34190,119552,SBI Bluechip Fund - Direct Plan - Growth
23-05-2022,113.30460,119552,SBI Bluechip Fund - Direct Plan - Growth
20-05-2022,113.23540,119552,SBI Bluechip Fund - Direct Plan - Growth
19-05-2022,113.25200,119552,SBI Bluechip Fund - Direct Plan - Growth
18-05-2022,113.23480,119552,SBI Bluechip Fund - Direct Plan - Growth
17-05-2022,113.21150,119552,SBI Bluechip Fund - Direct Plan - Growth
13-05-2022,113.16210,119552,SBI Bluechip Fund - Direct Plan - Growth
12-05-2022,113.23100,119552,SBI Bluechip Fund - Direct Plan - Growth
11-05-2022,113.19680,119552,SBI Bluechip Fund - Direct Plan - Growth
10-05-2022,113.14530,119552,SBI Bluechip Fund - Direct Plan - Growth
09-05-2022,113.06390,119552,SBI Bluechip Fund - Direct Plan - Growth
06-05-2022,113.04060,119552,SBI Bluechip Fund - Direct Plan - Growth
05-05-2022,113.15620,119552,SBI Bluechip Fund - Direct Plan - Growth
04-05-2022,113.23100,119552,SBI Bluechip Fund - Direct Plan - Growth
02-05-2022,113.93480,119552,SBI Bluechip Fund - Direct Plan - Growth
29-04-2022,114.39100,119552,SBI Bluechip Fund - Direct Plan - Growth
28-04-2022,114.38010,119552,SBI Bluechip Fund - Direct Plan - Growth
27-04-2022,114.39080,119552,SBI Bluechip Fund - Direct Plan - Growth
26-04-2022,114.35290,119552,SBI Bluechip Fund - Direct Plan - Growth
25-04-2022,114.35650,119552,SBI Bluechip Fund - Direct Plan - Growth
22-04-2022,114.25280,119552,SBI Bluechip Fund - Direct Plan - Growth
21-04-2022,114.24990,119552,SBI Bluechip Fund - Direct Plan - Growth
20-04-2022,114.22960,119552,SBI Bluechip Fund - Direct Plan - Growth
19-04-2022,114.19780,119552,SBI Bluechip Fund - Direct Plan - Growth
18-04-2022,114.15110,119552,SBI Bluechip Fund - Direct Plan - Growth
13-04-2022,113.97510,119552,SBI Bluechip Fund - Direct Plan - Growth
12-04-2022,114.13300,119552,SBI Bluechip Fund - Direct Plan - Growth
11-04-2022,114.14050,119552,SBI Bluechip Fund - Direct Plan - Growth
08-04-2022,114.19950,119552,SBI Bluechip Fund - Direct Plan - Growth
07-04-2022,114.47900,119552,SBI Bluechip Fund - Direct Plan - Growth
06-04-2022,114.45690,119552,SBI Bluechip Fund - Direct Plan - Growth
05-04-2022,114.46230,119552,SBI Bluechip Fund - Direct Plan - Growth
04-04-2022,114.41280,119552,SBI Bluechip Fund - Direct Plan - Growth
31-03-2022,114.37340,119552,SBI Bluechip Fund - Direct Plan - Growth
30-03-2022,114.32040,119552,SBI Bluechip Fund - Direct Plan - Growth
29-03-2022,114.28560,119552,SBI Bluechip Fund - Direct Plan - Growth
28-03-2022,114.24620,119552,SBI Bluechip Fund - Direct Plan - Growth
25-03-2022,114.59870,119552,SBI Bluechip Fund - Direct Plan - Growth
24-03-2022,114.54880,119552,SBI Bluechip Fund - Direct Plan - Growth
23-03-2022,114.51720,119552,SBI Bluechip Fund - Direct Plan - Growth
22-03-2022,114.50320,119552,SBI Bluechip Fund - Direct Plan - Growth
21-03-2022,114.50620,119552,SBI Bluechip Fund - Direct Plan - Growth
17-03-2022,114.44440,119552,SBI Bluechip Fund - Direct Plan - Growth
16-03-2022,114.36020,119552,SBI Bluechip Fund - Direct Plan - Growth
15-03-2022,114.38440,119552,SBI Bluechip Fund - Direct Plan - Growth
14-03-2022,114.29070,119552,SBI Bluechip Fund - Direct Plan - Growth
11-03-2022,114.24120,119552,SBI Bluechip Fund - Direct Plan - Growth
10-03-2022,114.24570,119552,SBI Bluechip Fund - Direct Plan - Growth
09-03-2022,114.19360,119552,SBI Bluechip Fund - Direct Plan - Growth
08-03-2022,114.17390,119552,SBI Bluechip Fund - Direct Plan - Growth
07-03-2022,114.18220,119552,SBI Bluechip Fund - Direct Plan - Growth
04-03-2022,114.23670,119552,SBI Bluechip Fund - Direct Plan - Growth
03-03-2022,114.20780,119552,SBI Bluechip Fund - Direct Plan - Growth
02-03-2022,114.24100,119552,SBI Bluechip Fund - Direct Plan - Growth
28-02-2022,114.30660,119552,SBI Bluechip Fund - Direct Plan - Growth
25-02-2022,114.68300,119552,SBI Bluechip Fund - Direct Plan - Growth
24-02-2022,114.68300,119552,SBI Bluechip Fund - Direct Plan - Growth
23-02-2022,114.69270,119552,SBI Bluechip Fund - Direct Plan - Growth
22-02-2022,114.65770,119552,SBI Bluechip Fund - Direct Plan - Growth
21-02-2022,114.68600,119552,SBI Bluechip Fund - Direct Plan - Growth
18-02-2022,114.65120,119552,SBI Bluechip Fund - Direct Plan - Growth
17-02-2022,114.62640,119552,SBI Bluechip Fund - Direct Plan - Growth
16-02-2022,114.61580,119552,SBI Bluechip Fund - Direct Plan - Growth
15-02-2022,114.59070,119552,SBI Bluechip Fund - Direct Plan - Growth
14-02-2022,114.59580,119552,SBI Bluechip Fund - Direct Plan - Growth
11-02-2022,114.50440,119552,SBI Bluechip Fund - Direct Plan - Growth
10-02-2022,114.42830,119552,SBI Bluechip Fund - Direct Plan - Growth
09-02-2022,114.22090,119552,SBI Bluechip Fund - Direct Plan - Growth
08-02-2022,114.16170,119552,SBI Bluechip Fund - Direct Plan - Growth
04-02-2022,114.01680,119552,SBI Bluechip Fund - Direct Plan - Growth
03-02-2022,114.01570,119552,SBI Bluechip Fund - Direct Plan - Growth
02-02-2022,113.98920,119552,SBI Bluechip Fund - Direct Plan - Growth
01-02-2022,114.04680,119552,SBI Bluechip Fund - Direct Plan - Growth
31-01-2022,114.22150,119552,SBI Bluechip Fund - Direct Plan - Growth
28-01-2022,114.52390,119552,SBI Bluechip Fund - Direct Plan - Growth
27-01-2022,114.50580,119552,SBI Bluechip Fund - Direct Plan - Growth
25-01-2022,114.54740,119552,SBI Bluechip Fund - Direct Plan - Growth
24-01-2022,114.52030,119552,SBI Bluechip Fund - Direct Plan - Growth
21-01-2022,114.52810,119552,SBI Bluechip Fund - Direct Plan - Growth
20-01-2022,114.50220,119552,SBI Bluechip Fund - Direct Plan - Growth
19-01-2022,114.48080,119552,SBI Bluechip Fund - Direct Plan - Growth
18-01-2022,114.47500,119552,SBI Bluechip Fund - Direct Plan - Growth
17-01-2022,114.47290,119552,SBI Bluechip Fund - Direct Plan - Growth
14-01-2022,114.48800,119552,SBI Bluechip Fund - Direct Plan - Growth
13-01-2022,114.46660,119552,SBI Bluechip Fund - Direct Plan - Growth
12-01-2022,114.42470,119552,SBI Bluechip Fund - Direct Plan - Growth
11-01-2022,114.37620,119552,SBI Bluechip Fund - Direct Plan - Growth
10-01-2022,114.32650,119552,SBI Bluechip Fund - Direct Plan - Growth
07-01-2022,114.35960,119552,SBI Bluechip Fund - Direct Plan - Growth
06-01-2022,114.36230,119552,SBI Bluechip Fund - Direct Plan - Growth
05-01-2022,114.33750,119552,SBI Bluechip Fund - Direct Plan - Growth
04-01-2022,114.33860,119552,SBI Bluechip Fund - Direct Plan - Growth
03-01-2022,114.38260,119552,SBI Bluechip Fund - Direct Plan - Growth
31-12-2021,114.84210,119552,SBI Bluechip Fund - Direct Plan - Growth
30-12-2021,114.80650,119552,SBI Bluechip Fund - Direct Plan - Growth
29-12-2021,114.80550,119552,SBI Bluechip Fund - Direct Plan - Growth
28-12-2021,114.79960,119552,SBI Bluechip Fund - Direct Plan - Growth
27-12-2021,114.81870,119552,SBI Bluechip Fund - Direct Plan - Growth
24-12-2021,114.77070,119552,SBI Bluechip Fund - Direct Plan - Growth
23-12-2021,114.76620,119552,SBI Bluechip Fund - Direct Plan - Growth
22-12-2021,114.75020,119552,SBI Bluechip Fund - Direct Plan - Growth
21-12-2021,114.75800,119552,SBI Bluechip Fund - Direct Plan - Growth
20-12-2021,114.83170,119552,SBI Bluechip Fund - Direct Plan - Growth
17-12-2021,114.85820,119552,SBI Bluechip Fund - Direct Plan - Growth
16-12-2021,114.88850,119552,SBI Bluechip Fund - Direct Plan - Growth
15-12-2021,114.88210,119552,SBI Bluechip Fund - Direct Plan - Growth
14-12-2021,114.86510,119552,SBI Bluechip Fund - Direct Plan - Growth
13-12-2021,114.81490,119552,SBI Bluechip Fund - Direct Plan - Growth
10-12-2021,114.80330,119552,SBI Bluechip Fund - Direct Plan - Growth
09-12-2021,114.80020,119552,SBI Bluechip Fund - Direct Plan - Growth
08-12-2021,114.79940,119552,SBI Bluechip Fund - Direct Plan - Growth
07-12-2021,114.74610,119552,SBI Bluechip Fund - Direct Plan - Growth
06-12-2021,114.73790,119552,SBI Bluechip Fund - Direct Plan - Growth
03-12-2021,114.67350,119552,SBI Bluechip Fund - Direct Plan - Growth
02-12-2021,114.67220,119552,SBI Bluechip Fund - Direct Plan - Growth
01-12-2021,114.63320,119552,SBI Bluechip Fund - Direct Plan - Growth
30-11-2021,114.63060,119552,SBI Bluechip Fund - Direct Plan - Growth
29-11-2021,114.58940,119552,SBI Bluechip Fund - Direct Plan - Growth
26-11-2021,114.95200,119552,SBI Bluechip Fund - Direct Plan - Growth
25-11-2021,114.94200,119552,SBI Bluechip Fund - Direct Plan - Growth
24-11-2021,114.93700,119552,SBI Bluechip Fund - Direct Plan - Growth
23-11-2021,114.94050,119552,SBI Bluechip Fund - Direct Plan - Growth
22-11-2021,114.93120,119552,SBI Bluechip Fund - Direct Plan - Growth
18-11-2021,114.87580,119552,SBI Bluechip Fund - Direct Plan - Growth
17-11-2021,114.83620,119552,SBI Bluechip Fund - Direct Plan - Growth
16-11-2021,114.83530,119552,SBI Bluechip Fund - Direct Plan - Growth
15-11-2021,114.82990,119552,SBI Bluechip Fund - Direct Plan - Growth
12-11-2021,114.78430,119552,SBI Bluechip Fund - Direct Plan - Growth
11-11-2021,114.78180,119552,SBI Bluechip Fund - Direct Plan - Growth
10-11-2021,114.75780,119552,SBI Bluechip Fund - Direct Plan - Growth
09-11-2021,114.75860,119552,SBI Bluechip Fund - Direct Plan - Growth
08-11-2021,114.72060,119552,SBI Bluechip Fund - Direct Plan - Growth
03-11-2021,114.56570,119552,SBI Bluechip Fund - Direct Plan - Growth
02-11-2021,114.52400,119552,SBI Bluechip Fund - Direct Plan - Growth
01-11-2021,114.52770,119552,SBI Bluechip Fund - Direct Plan - Growth
29-10-2021,115.00060,119552,SBI Bluechip Fund - Direct Plan - Growth
28-10-2021,115.02450,119552,SBI Bluechip Fund - Direct Plan - Growth
27-10-2021,115.05020,119552,SBI Bluechip Fund - Direct Plan - Growth
26-10-2021,115.05300,119552,SBI Bluechip Fund - Direct Plan - Growth
25-10-2021,115.11630,119552,SBI Bluechip Fund - Direct Plan - Growth
22-10-2021,115.08900,119552,SBI Bluechip Fund - Direct Plan - Growth
21-10-2021,115.06420,119552,SBI Bluechip Fund - Direct Plan - Growth
20-10-2021,114.97880,119552,SBI Bluechip Fund - Direct Plan - Growth
18-10-2021,115.00050,119552,SBI Bluechip Fund - Direct Plan - Growth
14-10-2021,114.99320,119552,SBI Bluechip Fund - Direct Plan - Growth
13-10-2021,114.99140,119552,SBI Bluechip Fund - Direct Plan - Growth
12-10-2021,114.93880,119552,SBI Bluechip Fund - Direct Plan - Growth
11-10-2021,114.90220,119552,SBI Bluechip Fund - Direct Plan - Growth
08-10-2021,114.88230,119552,SBI Bluechip Fund - Direct Plan - Growth
07-10-2021,114.87620,119552,SBI Bluechip Fund - Direct Plan - Growth
06-10-2021,114.89310,119552,SBI Bluechip Fund - Direct Plan - Growth
05-10-2021,114.90690,119552,SBI Bluechip Fund - Direct Plan - Growth
04-10-2021,114.94870,119552,SBI Bluechip Fund - Direct Plan - Growth
01-10-2021,114.88730,119552,SBI Bluechip Fund - Direct Plan - Growth
30-09-2021,114.89890,119552,SBI Bluechip Fund - Direct Plan - Growth
29-09-2021,114.88170,119552,SBI Bluechip Fund - Direct Plan - Growth
28-09-2021,114.94380,119552,SBI Bluechip Fund - Direct Plan - Growth
27-09-2021,114.90320,119552,SBI Bluechip Fund - Direct Plan - Growth
24-09-2021,115.35380,119552,SBI Bluechip Fund - Direct Plan - Growth
